CHANNEL,NAME,YEAR,TIMESTAMP,RAINFALL,ID
23,Shepard Lagoons,2023,2023/05/09 12:35:00 PM,0.2,2023-05-09T12:35:00-23
2,Silver Springs,2023,2023/05/10 04:50:00 PM,0.4,2023-05-10T16:50:00-02
3,Edgemont,2023,2023/05/10 04:50:00 PM,0.2,2023-05-10T16:50:00-03
34,Signal Hill,2023,2023/05/09 12:35:00 PM,0.6,2023-05-09T12:35:00-34
10,Forest Heights,2023,2023/05/09 12:40:00 PM,0.2,2023-05-09T12:40:00-10
2,Silver Springs,2023,2023/05/10 04:55:00 PM,0.2,2023-05-10T16:55:00-02
11,West Dover,2023,2023/05/09 12:40:00 PM,0.6,2023-05-09T12:40:00-11
15,Rosscarrock,2023,2023/05/09 12:40:00 PM,1.2,2023-05-09T12:40:00-15
2,Silver Springs,2023,2023/05/10 05:00:00 PM,0.2,2023-05-10T17:00:00-02
23,Shepard Lagoons,2023,2023/05/09 12:40:00 PM,0.2,2023-05-09T12:40:00-23
2,Silver Springs,2023,2023/05/10 05:05:00 PM,0.2,2023-05-10T17:05:00-02
34,Signal Hill,2023,2023/05/09 12:40:00 PM,0.8,2023-05-09T12:40:00-34
11,West Dover,2023,2023/05/09 12:45:00 PM,0.2,2023-05-09T12:45:00-11
2,Silver Springs,2023,2023/05/10 05:10:00 PM,0.2,2023-05-10T17:10:00-02
15,Rosscarrock,2023,2023/05/09 12:45:00 PM,1.4,2023-05-09T12:45:00-15
2,Silver Springs,2023,2023/05/10 05:15:00 PM,0.2,2023-05-10T17:15:00-02
2,Silver Springs,2023,2023/05/10 05:25:00 PM,0.2,2023-05-10T17:25:00-02
2,Silver Springs,2023,2023/05/10 05:30:00 PM,0.2,2023-05-10T17:30:00-02
34,Signal Hill,2023,2023/05/09 12:45:00 PM,0.4,2023-05-09T12:45:00-34
2,Silver Springs,2023,2023/05/10 05:35:00 PM,0.2,2023-05-10T17:35:00-02
5,University,2023,2023/05/10 05:35:00 PM,0.2,2023-05-10T17:35:00-05
14,Downtown,2023,2023/05/09 12:50:00 PM,0.2,2023-05-09T12:50:00-14
15,Rosscarrock,2023,2023/05/09 12:50:00 PM,0.2,2023-05-09T12:50:00-15
34,Signal Hill,2023,2023/05/09 12:50:00 PM,0.4,2023-05-09T12:50:00-34
4,Bowness,2023,2023/05/11 02:15:00 AM,0.2,2023-05-11T02:15:00-04
1,Spy Hill,2023,2023/05/09 12:55:00 PM,0.4,2023-05-09T12:55:00-1
15,Rosscarrock,2023,2023/05/09 12:55:00 PM,0.2,2023-05-09T12:55:00-15
34,Signal Hill,2023,2023/05/09 12:55:00 PM,0.6,2023-05-09T12:55:00-34
1,Spy Hill,2023,2023/05/09 01:00:00 PM,0.4,2023-05-09T13:00:00-1
13,Coach Hill,2023,2023/05/09 01:00:00 PM,0.2,2023-05-09T13:00:00-13
15,Rosscarrock,2023,2023/05/09 01:00:00 PM,0.2,2023-05-09T13:00:00-15
33,Saddleridge,2023,2023/05/09 01:00:00 PM,0.2,2023-05-09T13:00:00-33
34,Signal Hill,2023,2023/05/09 01:00:00 PM,0.6,2023-05-09T13:00:00-34
40,Tom Campbell,2023,2023/05/09 01:00:00 PM,0.2,2023-05-09T13:00:00-40
1,Spy Hill,2023,2023/05/09 01:05:00 PM,0.4,2023-05-09T13:05:00-1
33,Saddleridge,2023,2023/05/09 01:05:00 PM,1,2023-05-09T13:05:00-33
40,Tom Campbell,2023,2023/05/09 01:05:00 PM,0.2,2023-05-09T13:05:00-40
1,Spy Hill,2023,2023/05/09 01:10:00 PM,0.8,2023-05-09T13:10:00-1
15,Rosscarrock,2023,2023/05/09 01:10:00 PM,0.2,2023-05-09T13:10:00-15
33,Saddleridge,2023,2023/05/09 01:10:00 PM,2.8,2023-05-09T13:10:00-33
40,Tom Campbell,2023,2023/05/09 01:10:00 PM,0.4,2023-05-09T13:10:00-40
1,Spy Hill,2023,2023/05/09 01:15:00 PM,0.6,2023-05-09T13:15:00-1
33,Saddleridge,2023,2023/05/09 01:15:00 PM,1.8,2023-05-09T13:15:00-33
40,Tom Campbell,2023,2023/05/09 01:15:00 PM,0.2,2023-05-09T13:15:00-40
1,Spy Hill,2023,2023/05/09 01:20:00 PM,0.6,2023-05-09T13:20:00-1
8,Mountview,2023,2023/05/09 01:20:00 PM,0.2,2023-05-09T13:20:00-8
1,Spy Hill,2023,2023/05/09 01:25:00 PM,0.6,2023-05-09T13:25:00-1
33,Saddleridge,2023,2023/05/09 01:25:00 PM,0.2,2023-05-09T13:25:00-33
7,Tuxedo,2023,2023/05/09 01:25:00 PM,0.2,2023-05-09T13:25:00-7
1,Spy Hill,2023,2023/05/09 01:30:00 PM,0.6,2023-05-09T13:30:00-1
33,Saddleridge,2023,2023/05/09 01:30:00 PM,0.2,2023-05-09T13:30:00-33
40,Tom Campbell,2023,2023/05/09 01:30:00 PM,0.2,2023-05-09T13:30:00-40
43,Highway 22,2023,2023/05/09 01:30:00 PM,0.2,2023-05-09T13:30:00-43
1,Spy Hill,2023,2023/05/09 01:35:00 PM,0.6,2023-05-09T13:35:00-1
40,Tom Campbell,2023,2023/05/09 01:35:00 PM,0.2,2023-05-09T13:35:00-40
43,Highway 22,2023,2023/05/09 01:35:00 PM,0.2,2023-05-09T13:35:00-43
1,Spy Hill,2023,2023/05/09 01:40:00 PM,0.4,2023-05-09T13:40:00-1
8,Mountview,2023,2023/05/09 01:40:00 PM,0.2,2023-05-09T13:40:00-8
2,Silver Springs,2023,2023/05/11 05:20:00 PM,0.2,2023-05-11T17:20:00-02
1,Spy Hill,2023,2023/05/09 01:45:00 PM,0.4,2023-05-09T13:45:00-1
2,Silver Springs,2023,2023/05/11 05:25:00 PM,0.4,2023-05-11T17:25:00-02
1,Spy Hill,2023,2023/05/09 01:50:00 PM,0.6,2023-05-09T13:50:00-1
2,Silver Springs,2023,2023/05/11 05:30:00 PM,0.4,2023-05-11T17:30:00-02
1,Spy Hill,2023,2023/05/09 01:55:00 PM,0.2,2023-05-09T13:55:00-1
42,Providence,2023,2023/05/09 02:20:00 PM,0.4,2023-05-09T14:20:00-42
42,Providence,2023,2023/05/09 02:25:00 PM,0.2,2023-05-09T14:25:00-42
30,DeWinton,2023,2023/05/09 02:30:00 PM,0.2,2023-05-09T14:30:00-30
42,Providence,2023,2023/05/09 02:30:00 PM,0.2,2023-05-09T14:30:00-42
43,Highway 22,2023,2023/05/09 02:35:00 PM,0.2,2023-05-09T14:35:00-43
47,Evergreen,2023,2023/05/09 02:35:00 PM,0.2,2023-05-09T14:35:00-47
47,Evergreen,2023,2023/05/09 02:40:00 PM,2.2,2023-05-09T14:40:00-47
47,Evergreen,2023,2023/05/09 02:45:00 PM,1.4,2023-05-09T14:45:00-47
10,Forest Heights,2023,2023/05/09 02:50:00 PM,0.2,2023-05-09T14:50:00-10
37,Ranch RG,2023,2023/05/09 02:50:00 PM,0.2,2023-05-09T14:50:00-37
47,Evergreen,2023,2023/05/09 02:50:00 PM,1,2023-05-09T14:50:00-47
37,Ranch RG,2023,2023/05/09 02:55:00 PM,0.6,2023-05-09T14:55:00-37
47,Evergreen,2023,2023/05/09 02:55:00 PM,1.2,2023-05-09T14:55:00-47
11,West Dover,2023,2023/05/09 03:00:00 PM,0.2,2023-05-09T15:00:00-11
37,Ranch RG,2023,2023/05/09 03:00:00 PM,0.2,2023-05-09T15:00:00-37
47,Evergreen,2023,2023/05/09 03:00:00 PM,1.4,2023-05-09T15:00:00-47
11,West Dover,2023,2023/05/09 03:05:00 PM,0.4,2023-05-09T15:05:00-11
3,Edgemont,2023,2023/05/09 03:05:00 PM,0.2,2023-05-09T15:05:00-3
37,Ranch RG,2023,2023/05/09 03:05:00 PM,0.2,2023-05-09T15:05:00-37
47,Evergreen,2023,2023/05/09 03:05:00 PM,0.8,2023-05-09T15:05:00-47
11,West Dover,2023,2023/05/09 03:10:00 PM,0.6,2023-05-09T15:10:00-11
37,Ranch RG,2023,2023/05/09 03:10:00 PM,0.2,2023-05-09T15:10:00-37
47,Evergreen,2023,2023/05/09 03:10:00 PM,0.4,2023-05-09T15:10:00-47
11,West Dover,2023,2023/05/09 03:15:00 PM,1.2,2023-05-09T15:15:00-11
47,Evergreen,2023,2023/05/09 03:15:00 PM,1,2023-05-09T15:15:00-47
11,West Dover,2023,2023/05/09 03:20:00 PM,0.4,2023-05-09T15:20:00-11
43,Highway 22,2023,2023/05/09 03:20:00 PM,0.4,2023-05-09T15:20:00-43
47,Evergreen,2023,2023/05/09 03:20:00 PM,0.6,2023-05-09T15:20:00-47
1,Spy Hill,2023,2023/05/16 09:15:00 AM,0.2,2023-05-16T09:15:00-01
1,Spy Hill,2023,2023/05/16 01:00:00 PM,0.2,2023-05-16T13:00:00-01
2,Silver Springs,2023,2023/05/17 02:30:00 AM,0.2,2023-05-17T02:30:00-02
11,West Dover,2023,2023/05/09 03:25:00 PM,0.2,2023-05-09T15:25:00-11
4,Bowness,2023,2023/05/17 02:35:00 AM,0.2,2023-05-17T02:35:00-04
8,Mountview,2023,2023/05/17 02:35:00 AM,0.2,2023-05-17T02:35:00-08
42,Providence,2023,2023/05/09 03:25:00 PM,0.2,2023-05-09T15:25:00-42
5,University,2023,2023/05/17 02:40:00 AM,0.2,2023-05-17T02:40:00-05
6,Huntington,2023,2023/05/17 02:40:00 AM,0.2,2023-05-17T02:40:00-06
43,Highway 22,2023,2023/05/09 03:25:00 PM,0.4,2023-05-09T15:25:00-43
47,Evergreen,2023,2023/05/09 03:25:00 PM,0.6,2023-05-09T15:25:00-47
8,Mountview,2023,2023/05/17 02:45:00 AM,0.2,2023-05-17T02:45:00-08
22,Ogden,2023,2023/05/09 03:30:00 PM,1.4,2023-05-09T15:30:00-22
43,Highway 22,2023,2023/05/09 03:30:00 PM,0.2,2023-05-09T15:30:00-43
47,Evergreen,2023,2023/05/09 03:30:00 PM,0.2,2023-05-09T15:30:00-47
11,West Dover,2023,2023/05/09 03:35:00 PM,0.2,2023-05-09T15:35:00-11
22,Ogden,2023,2023/05/09 03:35:00 PM,1.2,2023-05-09T15:35:00-22
26,McKenzie Towne,2023,2023/05/09 03:35:00 PM,0.2,2023-05-09T15:35:00-26
42,Providence,2023,2023/05/09 03:35:00 PM,0.2,2023-05-09T15:35:00-42
4,Bowness,2023,2023/05/17 02:50:00 AM,0.2,2023-05-17T02:50:00-04
43,Highway 22,2023,2023/05/09 03:35:00 PM,0.2,2023-05-09T15:35:00-43
18,Cedarbrae,2023,2023/05/09 03:40:00 PM,0.2,2023-05-09T15:40:00-18
22,Ogden,2023,2023/05/09 03:40:00 PM,0.4,2023-05-09T15:40:00-22
26,McKenzie Towne,2023,2023/05/09 03:40:00 PM,0.2,2023-05-09T15:40:00-26
38,Water Centre,2023,2023/05/09 03:40:00 PM,0.2,2023-05-09T15:40:00-38
43,Highway 22,2023,2023/05/09 03:40:00 PM,0.2,2023-05-09T15:40:00-43
18,Cedarbrae,2023,2023/05/09 03:45:00 PM,0.2,2023-05-09T15:45:00-18
22,Ogden,2023,2023/05/09 03:45:00 PM,0.2,2023-05-09T15:45:00-22
26,McKenzie Towne,2023,2023/05/09 03:45:00 PM,0.2,2023-05-09T15:45:00-26
43,Highway 22,2023,2023/05/09 03:45:00 PM,0.2,2023-05-09T15:45:00-43
18,Cedarbrae,2023,2023/05/09 03:50:00 PM,0.2,2023-05-09T15:50:00-18
8,Mountview,2023,2023/05/17 03:00:00 AM,0.2,2023-05-17T03:00:00-08
26,McKenzie Towne,2023,2023/05/09 03:50:00 PM,0.2,2023-05-09T15:50:00-26
11,West Dover,2023,2023/05/09 03:55:00 PM,0.2,2023-05-09T15:55:00-11
20,Midnapore,2023,2023/05/09 03:55:00 PM,0.2,2023-05-09T15:55:00-20
40,Tom Campbell,2023,2023/05/09 03:55:00 PM,0.2,2023-05-09T15:55:00-40
4,Bowness,2023,2023/05/17 03:05:00 AM,0.2,2023-05-17T03:05:00-04
43,Highway 22,2023,2023/05/10 05:10:00 AM,0.2,2023-05-10T05:10:00-43
43,Highway 22,2023,2023/05/10 05:15:00 AM,0.2,2023-05-10T05:15:00-43
43,Highway 22,2023,2023/05/10 05:30:00 AM,0.2,2023-05-10T05:30:00-43
43,Highway 22,2023,2023/05/10 05:50:00 AM,0.2,2023-05-10T05:50:00-43
43,Highway 22,2023,2023/05/10 06:00:00 AM,0.2,2023-05-10T06:00:00-43
43,Highway 22,2023,2023/05/10 06:05:00 AM,0.2,2023-05-10T06:05:00-43
43,Highway 22,2023,2023/05/10 06:10:00 AM,0.2,2023-05-10T06:10:00-43
43,Highway 22,2023,2023/05/10 06:15:00 AM,0.2,2023-05-10T06:15:00-43
43,Highway 22,2023,2023/05/10 06:20:00 AM,0.4,2023-05-10T06:20:00-43
43,Highway 22,2023,2023/05/10 06:30:00 AM,0.2,2023-05-10T06:30:00-43
43,Highway 22,2023,2023/05/10 06:40:00 AM,0.2,2023-05-10T06:40:00-43
43,Highway 22,2023,2023/05/10 06:45:00 AM,0.2,2023-05-10T06:45:00-43
1,Spy Hill,2023,2023/05/17 03:35:00 AM,0.2,2023-05-17T03:35:00-01
3,Edgemont,2023,2023/05/17 03:35:00 AM,0.2,2023-05-17T03:35:00-03
42,Providence,2023,2023/05/10 06:50:00 AM,0.2,2023-05-10T06:50:00-42
1,Spy Hill,2023,2023/05/17 03:40:00 AM,0.2,2023-05-17T03:40:00-01
2,Silver Springs,2023,2023/05/17 03:40:00 AM,0.2,2023-05-17T03:40:00-02
35,Valley Ridge,2023,2023/05/10 06:55:00 AM,0.2,2023-05-10T06:55:00-35
1,Spy Hill,2023,2023/05/17 03:45:00 AM,0.2,2023-05-17T03:45:00-01
3,Edgemont,2023,2023/05/17 03:45:00 AM,0.2,2023-05-17T03:45:00-03
5,University,2023,2023/05/17 03:45:00 AM,0.2,2023-05-17T03:45:00-05
2,Silver Springs,2023,2023/05/17 03:50:00 AM,0.2,2023-05-17T03:50:00-02
3,Edgemont,2023,2023/05/17 03:50:00 AM,0.2,2023-05-17T03:50:00-03
5,University,2023,2023/05/17 03:50:00 AM,0.2,2023-05-17T03:50:00-05
42,Providence,2023,2023/05/10 06:55:00 AM,0.4,2023-05-10T06:55:00-42
43,Highway 22,2023,2023/05/10 06:55:00 AM,0.2,2023-05-10T06:55:00-43
42,Providence,2023,2023/05/10 07:00:00 AM,0.2,2023-05-10T07:00:00-42
4,Bowness,2023,2023/05/17 03:55:00 AM,0.2,2023-05-17T03:55:00-04
5,University,2023,2023/05/17 03:55:00 AM,0.2,2023-05-17T03:55:00-05
42,Providence,2023,2023/05/10 07:05:00 AM,0.4,2023-05-10T07:05:00-42
42,Providence,2023,2023/05/10 07:10:00 AM,0.2,2023-05-10T07:10:00-42
37,Ranch RG,2023,2023/05/10 07:15:00 AM,0.2,2023-05-10T07:15:00-37
42,Providence,2023,2023/05/10 07:15:00 AM,0.4,2023-05-10T07:15:00-42
43,Highway 22,2023,2023/05/10 07:15:00 AM,0.2,2023-05-10T07:15:00-43
42,Providence,2023,2023/05/10 07:20:00 AM,0.2,2023-05-10T07:20:00-42
42,Providence,2023,2023/05/10 07:35:00 AM,0.2,2023-05-10T07:35:00-42
37,Ranch RG,2023,2023/05/10 08:35:00 AM,0.2,2023-05-10T08:35:00-37
37,Ranch RG,2023,2023/05/10 08:40:00 AM,0.2,2023-05-10T08:40:00-37
2,Silver Springs,2023,2023/05/10 01:50:00 PM,0.6,2023-05-10T13:50:00-2
2,Silver Springs,2023,2023/05/10 01:55:00 PM,0.4,2023-05-10T13:55:00-2
2,Silver Springs,2023,2023/05/10 02:00:00 PM,0.2,2023-05-10T14:00:00-2
5,University,2023,2023/05/17 04:10:00 AM,0.2,2023-05-17T04:10:00-05
2,Silver Springs,2023,2023/05/10 02:05:00 PM,0.2,2023-05-10T14:05:00-2
19,Haysboro,2023,2023/05/10 02:30:00 PM,0.4,2023-05-10T14:30:00-19
19,Haysboro,2023,2023/05/10 02:35:00 PM,0.4,2023-05-10T14:35:00-19
16,Lincoln Park,2023,2023/05/10 02:40:00 PM,0.2,2023-05-10T14:40:00-16
19,Haysboro,2023,2023/05/10 02:40:00 PM,0.6,2023-05-10T14:40:00-19
18,Cedarbrae,2023,2023/05/10 02:45:00 PM,0.2,2023-05-10T14:45:00-18
19,Haysboro,2023,2023/05/10 02:45:00 PM,0.6,2023-05-10T14:45:00-19
16,Lincoln Park,2023,2023/05/10 02:50:00 PM,0.2,2023-05-10T14:50:00-16
18,Cedarbrae,2023,2023/05/10 02:50:00 PM,0.4,2023-05-10T14:50:00-18
16,Lincoln Park,2023,2023/05/10 02:55:00 PM,0.2,2023-05-10T14:55:00-16
18,Cedarbrae,2023,2023/05/10 02:55:00 PM,0.4,2023-05-10T14:55:00-18
21,Parkland,2023,2023/05/10 02:55:00 PM,0.2,2023-05-10T14:55:00-21
16,Lincoln Park,2023,2023/05/10 03:00:00 PM,0.2,2023-05-10T15:00:00-16
18,Cedarbrae,2023,2023/05/10 03:00:00 PM,0.4,2023-05-10T15:00:00-18
21,Parkland,2023,2023/05/10 03:00:00 PM,0.2,2023-05-10T15:00:00-21
18,Cedarbrae,2023,2023/05/10 03:05:00 PM,0.4,2023-05-10T15:05:00-18
21,Parkland,2023,2023/05/10 03:05:00 PM,0.4,2023-05-10T15:05:00-21
18,Cedarbrae,2023,2023/05/10 03:10:00 PM,0.2,2023-05-10T15:10:00-18
21,Parkland,2023,2023/05/10 03:10:00 PM,0.2,2023-05-10T15:10:00-21
18,Cedarbrae,2023,2023/05/10 03:15:00 PM,0.2,2023-05-10T15:15:00-18
8,Mountview,2023,2023/05/17 10:20:00 AM,0.2,2023-05-17T10:20:00-08
21,Parkland,2023,2023/05/10 03:15:00 PM,0.2,2023-05-10T15:15:00-21
18,Cedarbrae,2023,2023/05/10 03:20:00 PM,0.2,2023-05-10T15:20:00-18
21,Parkland,2023,2023/05/10 03:20:00 PM,0.2,2023-05-10T15:20:00-21
17,Windsor Park,2023,2023/05/10 03:25:00 PM,0.2,2023-05-10T15:25:00-17
18,Cedarbrae,2023,2023/05/10 03:25:00 PM,0.2,2023-05-10T15:25:00-18
47,Evergreen,2023,2023/05/10 03:25:00 PM,0.2,2023-05-10T15:25:00-47
18,Cedarbrae,2023,2023/05/10 03:30:00 PM,0.6,2023-05-10T15:30:00-18
19,Haysboro,2023,2023/05/10 03:30:00 PM,0.2,2023-05-10T15:30:00-19
47,Evergreen,2023,2023/05/10 03:30:00 PM,0.2,2023-05-10T15:30:00-47
18,Cedarbrae,2023,2023/05/10 03:35:00 PM,0.6,2023-05-10T15:35:00-18
42,Providence,2023,2023/05/10 03:35:00 PM,0.2,2023-05-10T15:35:00-42
42,Providence,2023,2023/05/10 03:40:00 PM,0.2,2023-05-10T15:40:00-42
18,Cedarbrae,2023,2023/05/10 03:45:00 PM,0.2,2023-05-10T15:45:00-18
42,Providence,2023,2023/05/10 03:45:00 PM,0.2,2023-05-10T15:45:00-42
18,Cedarbrae,2023,2023/05/10 03:50:00 PM,0.2,2023-05-10T15:50:00-18
19,Haysboro,2023,2023/05/10 03:50:00 PM,0.2,2023-05-10T15:50:00-19
2,Silver Springs,2023,2023/05/10 03:55:00 PM,0.6,2023-05-10T15:55:00-2
35,Valley Ridge,2023,2023/05/10 03:55:00 PM,0.2,2023-05-10T15:55:00-35
13,Coach Hill,2023,2023/05/10 04:00:00 PM,0.4,2023-05-10T16:00:00-13
18,Cedarbrae,2023,2023/05/10 04:00:00 PM,0.2,2023-05-10T16:00:00-18
19,Haysboro,2023,2023/05/10 04:00:00 PM,0.2,2023-05-10T16:00:00-19
2,Silver Springs,2023,2023/05/10 04:00:00 PM,1.8,2023-05-10T16:00:00-2
34,Signal Hill,2023,2023/05/10 04:00:00 PM,0.6,2023-05-10T16:00:00-34
42,Providence,2023,2023/05/10 04:00:00 PM,0.2,2023-05-10T16:00:00-42
13,Coach Hill,2023,2023/05/10 04:05:00 PM,2,2023-05-10T16:05:00-13
19,Haysboro,2023,2023/05/10 04:05:00 PM,0.2,2023-05-10T16:05:00-19
2,Silver Springs,2023,2023/05/10 04:05:00 PM,1.8,2023-05-10T16:05:00-2
34,Signal Hill,2023,2023/05/10 04:05:00 PM,0.6,2023-05-10T16:05:00-34
13,Coach Hill,2023,2023/05/10 04:10:00 PM,1.2,2023-05-10T16:10:00-13
2,Silver Springs,2023,2023/05/10 04:10:00 PM,1.8,2023-05-10T16:10:00-2
34,Signal Hill,2023,2023/05/10 04:10:00 PM,0.2,2023-05-10T16:10:00-34
4,Bowness,2023,2023/05/10 04:10:00 PM,1.8,2023-05-10T16:10:00-4
13,Coach Hill,2023,2023/05/10 04:15:00 PM,0.2,2023-05-10T16:15:00-13
18,Cedarbrae,2023,2023/05/10 04:15:00 PM,0.2,2023-05-10T16:15:00-18
2,Silver Springs,2023,2023/05/10 04:15:00 PM,1.2,2023-05-10T16:15:00-2
34,Signal Hill,2023,2023/05/10 04:15:00 PM,0.2,2023-05-10T16:15:00-34
4,Bowness,2023,2023/05/10 04:15:00 PM,0.4,2023-05-10T16:15:00-4
13,Coach Hill,2023,2023/05/10 04:20:00 PM,0.2,2023-05-10T16:20:00-13
17,Windsor Park,2023,2023/05/10 04:20:00 PM,0.2,2023-05-10T16:20:00-17
19,Haysboro,2023,2023/05/10 04:20:00 PM,0.2,2023-05-10T16:20:00-19
2,Silver Springs,2023,2023/05/10 04:20:00 PM,0.6,2023-05-10T16:20:00-2
3,Edgemont,2023,2023/05/10 04:20:00 PM,0.4,2023-05-10T16:20:00-3
4,Bowness,2023,2023/05/10 04:20:00 PM,0.2,2023-05-10T16:20:00-4
47,Evergreen,2023,2023/05/10 04:20:00 PM,0.2,2023-05-10T16:20:00-47
17,Windsor Park,2023,2023/05/10 04:25:00 PM,0.2,2023-05-10T16:25:00-17
19,Haysboro,2023,2023/05/10 04:25:00 PM,0.2,2023-05-10T16:25:00-19
2,Silver Springs,2023,2023/05/10 04:25:00 PM,0.4,2023-05-10T16:25:00-2
3,Edgemont,2023,2023/05/10 04:25:00 PM,0.2,2023-05-10T16:25:00-3
34,Signal Hill,2023,2023/05/10 04:25:00 PM,0.2,2023-05-10T16:25:00-34
35,Valley Ridge,2023,2023/05/10 04:25:00 PM,0.2,2023-05-10T16:25:00-35
10,Forest Heights,2023,2023/05/06 11:15:00 AM,0.2,2023-05-06T11:15:00-10
37,Ranch RG,2023,2023/05/10 04:25:00 PM,0.2,2023-05-10T16:25:00-37
47,Evergreen,2023,2023/05/10 04:25:00 PM,0.8,2023-05-10T16:25:00-47
5,University,2023,2023/05/10 04:25:00 PM,0.2,2023-05-10T16:25:00-5
16,Lincoln Park,2023,2023/05/10 04:30:00 PM,0.2,2023-05-10T16:30:00-16
18,Cedarbrae,2023,2023/05/10 04:30:00 PM,0.2,2023-05-10T16:30:00-18
2,Silver Springs,2023,2023/05/10 04:30:00 PM,0.4,2023-05-10T16:30:00-2
3,Edgemont,2023,2023/05/10 04:30:00 PM,0.2,2023-05-10T16:30:00-3
34,Signal Hill,2023,2023/05/10 04:30:00 PM,0.2,2023-05-10T16:30:00-34
4,Bowness,2023,2023/05/10 04:30:00 PM,0.2,2023-05-10T16:30:00-4
47,Evergreen,2023,2023/05/10 04:30:00 PM,0.4,2023-05-10T16:30:00-47
5,University,2023,2023/05/10 04:30:00 PM,0.2,2023-05-10T16:30:00-5
17,Windsor Park,2023,2023/05/10 04:35:00 PM,0.2,2023-05-10T16:35:00-17
2,Silver Springs,2023,2023/05/10 04:35:00 PM,0.4,2023-05-10T16:35:00-2
9,Temple,2023,2023/05/22 04:05:00 PM,0.2,2023-05-22T16:05:00-09
3,Edgemont,2023,2023/05/10 04:35:00 PM,0.2,2023-05-10T16:35:00-3
35,Valley Ridge,2023,2023/05/10 04:35:00 PM,0.2,2023-05-10T16:35:00-35
47,Evergreen,2023,2023/05/10 04:35:00 PM,0.4,2023-05-10T16:35:00-47
15,Rosscarrock,2023,2023/05/10 04:40:00 PM,0.2,2023-05-10T16:40:00-15
19,Haysboro,2023,2023/05/10 04:40:00 PM,0.2,2023-05-10T16:40:00-19
2,Silver Springs,2023,2023/05/10 04:40:00 PM,0.4,2023-05-10T16:40:00-2
37,Ranch RG,2023,2023/05/10 04:40:00 PM,0.2,2023-05-10T16:40:00-37
47,Evergreen,2023,2023/05/10 04:40:00 PM,0.8,2023-05-10T16:40:00-47
17,Windsor Park,2023,2023/05/10 04:45:00 PM,0.2,2023-05-10T16:45:00-17
19,Haysboro,2023,2023/05/10 04:45:00 PM,0.2,2023-05-10T16:45:00-19
2,Silver Springs,2023,2023/05/10 04:45:00 PM,0.2,2023-05-10T16:45:00-2
38,Water Centre,2023,2023/05/10 04:45:00 PM,0.2,2023-05-10T16:45:00-38
47,Evergreen,2023,2023/05/10 04:45:00 PM,0.4,2023-05-10T16:45:00-47
16,Lincoln Park,2023,2023/05/10 04:50:00 PM,0.2,2023-05-10T16:50:00-16
2,Silver Springs,2023,2023/05/10 04:50:00 PM,0.4,2023-05-10T16:50:00-2
20,Midnapore,2023,2023/05/10 04:50:00 PM,0.2,2023-05-10T16:50:00-20
3,Edgemont,2023,2023/05/10 04:50:00 PM,0.2,2023-05-10T16:50:00-3
2,Silver Springs,2023,2023/05/10 04:55:00 PM,0.2,2023-05-10T16:55:00-2
20,Midnapore,2023,2023/05/10 04:55:00 PM,0.2,2023-05-10T16:55:00-20
5,University,2023,2023/05/22 04:10:00 PM,2.8,2023-05-22T16:10:00-05
7,Tuxedo,2023,2023/05/22 04:10:00 PM,0.2,2023-05-22T16:10:00-07
8,Mountview,2023,2023/05/22 04:10:00 PM,0.6,2023-05-22T16:10:00-08
9,Temple,2023,2023/05/22 04:10:00 PM,1.4,2023-05-22T16:10:00-09
42,Providence,2023,2023/05/10 04:55:00 PM,0.2,2023-05-10T16:55:00-42
2,Silver Springs,2023,2023/05/10 05:00:00 PM,0.2,2023-05-10T17:00:00-2
20,Midnapore,2023,2023/05/10 05:00:00 PM,0.2,2023-05-10T17:00:00-20
22,Ogden,2023,2023/05/10 05:00:00 PM,0.2,2023-05-10T17:00:00-22
17,Windsor Park,2023,2023/05/10 05:05:00 PM,0.2,2023-05-10T17:05:00-17
2,Silver Springs,2023,2023/05/10 05:05:00 PM,0.2,2023-05-10T17:05:00-2
47,Evergreen,2023,2023/05/10 05:05:00 PM,0.2,2023-05-10T17:05:00-47
2,Silver Springs,2023,2023/05/10 05:10:00 PM,0.2,2023-05-10T17:10:00-2
22,Ogden,2023,2023/05/10 05:10:00 PM,0.2,2023-05-10T17:10:00-22
47,Evergreen,2023,2023/05/10 05:10:00 PM,0.2,2023-05-10T17:10:00-47
2,Silver Springs,2023,2023/05/10 05:15:00 PM,0.2,2023-05-10T17:15:00-2
2,Silver Springs,2023,2023/05/10 05:20:00 PM,0.2,2023-05-10T17:20:00-2
2,Silver Springs,2023,2023/05/10 05:25:00 PM,0.2,2023-05-10T17:25:00-2
2,Silver Springs,2023,2023/05/10 05:30:00 PM,0.2,2023-05-10T17:30:00-2
34,Signal Hill,2023,2023/05/10 05:30:00 PM,0.2,2023-05-10T17:30:00-34
2,Silver Springs,2023,2023/05/10 05:35:00 PM,0.2,2023-05-10T17:35:00-2
5,University,2023,2023/05/10 05:35:00 PM,0.2,2023-05-10T17:35:00-5
2,Silver Springs,2023,2023/05/22 04:15:00 PM,0.2,2023-05-22T16:15:00-02
3,Edgemont,2023,2023/05/22 04:15:00 PM,0.2,2023-05-22T16:15:00-03
4,Bowness,2023,2023/05/22 04:15:00 PM,0.4,2023-05-22T16:15:00-04
5,University,2023,2023/05/22 04:15:00 PM,2,2023-05-22T16:15:00-05
